hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
BAL,SF,0.4826358742776059,0.5173641257223941,8.0,Albert Suarez,Blake Snell,2024-09-17T22:35:00.0000000Z
CLE,MIN,0.5427435386594943,0.4572564613405057,8.5,Gavin Williams,Zebby Matthews,2024-09-17T22:40:00.0000000Z
MIA,LAD,0.355270821500165,0.644729178499835,9.5,Darren McCaughan,Bobby Miller,2024-09-17T22:40:00.0000000Z
CIN,ATL,0.4782608704725898,0.5217391295274102,9.0,Brandon Williamson,Grant Holmes,2024-09-17T22:40:00.0000000Z
TB,BOS,0.48916576318717286,0.5108342368128271,7.5,Shane Baz,Nick Pivetta,2024-09-17T22:50:00.0000000Z
NYM,WAS,0.6037569700561242,0.39624302994387584,8.0,Tylor Megill,Mitchell Parker,2024-09-17T23:10:00.0000000Z
MIL,PHI,0.43650793764630424,0.5634920623536958,7.0,Frankie Montas,Zack Wheeler,2024-09-17T23:40:00.0000000Z
KC,DET,0.6037569700561242,0.39624302994387584,8.0,Cole Ragans,Casey Mize,2024-09-17T23:40:00.0000000Z
CHC,OAK,0.5933697527596193,0.4066302472403806,8.5,Jordan Wicks,Mitch Spence,2024-09-17T23:40:00.0000000Z
STL,PIT,0.5634920623536956,0.4365079376463043,8.0,Lance Lynn,Bailey Falter,2024-09-17T23:45:00.0000000Z
TEX,TOR,0.5634920623536956,0.4365079376463043,7.5,Nathan Eovaldi,,2024-09-18T00:05:00.0000000Z
COL,ARI,0.4170073603834652,0.5829926396165348,11.5,Ryan Feltner,Jordan Montgomery,2024-09-18T00:40:00.0000000Z
LAA,CWS,0.6037569700561242,0.39624302994387584,8.0,Griffin Canning,Davis Martin,2024-09-18T01:38:00.0000000Z
SEA,NYY,0.4782608704725898,0.5217391295274102,7.0,Bryan Woo,Luis Gil,2024-09-18T01:40:00.0000000Z
SD,HOU,0.5173641257223942,0.48263587427760585,7.0,Michael King,Hunter Brown,2024-09-18T01:40:00.0000000Z
